"serial","day","month","year","season","time","bin.depth.min","bin.depth.max","n","depth.mean","depth.sd","depth.cv","temp.mean","temp.sd","temp.cv","cond.mean","cond.sd","cond.cv","ph.mean","ph.sd","ph.cv","turb.mean","turb.sd","turb.cv","chloro.mean","chloro.sd","chloro.cv","do.percent.mean","do.percent.sd","do.percent.cv","do.ppm.mean","do.ppm.sd","do.ppm.cv","lat","long"
123,21,6,2017,"Spring",1341,9.5,10.5,34,10.0064117647059,0.254136579558155,0.0253973737573476,21.6095617647059,0.00306663518157919,0.000141911030634032,0.242022352941176,3.41546237634206e-05,0.000141121773870705,NA,NA,NA,61.8784441176471,0.741041494029478,0.0119757615854168,0.899617647058824,0.0471353143721623,0.0523948307664536,90.2570882352941,0.245103486820031,0.00271561482441204,7.94561176470588,0.021642337361949,0.00272381007313791,41.866565,-82.7505866666667
123,21,6,2017,"Spring",1342,10.5,11.5,390,11.3298923076923,0.159390867137344,0.0140681714184633,21.5837758974359,0.00443713977093138,0.000205577550101347,0.241916197435897,3.80145350849831e-05,0.00015713927173089,NA,NA,NA,56.7387117948718,1.7565866587449,0.0309592270105728,0.661895641025641,0.0650250492091494,0.0982406367088167,89.2438692307692,0.385727571227495,0.00432217444797323,7.86033897435897,0.0336599167230694,0.00428224747467898,41.866565,-82.7505866666667
123,21,6,2017,"Spring",1342,11.5,12.5,31,11.5781612903226,0.0553311827539067,0.00477892658138684,21.5798064516129,0.00198929392563832,9.21831217577781e-05,0.241930774193548,4.02116978646946e-05,0.000166211586759626,NA,NA,NA,53.4562870967742,1.15256819891983,0.0215609474865563,0.654241935483871,0.0299108093526242,0.0457182698484506,88.9275806451613,0.22680913770445,0.00255049261499044,7.83308709677419,0.0201486267842333,0.0025722459785403,41.866565,-82.7505866666667
124,21,6,2017,"Spring",1552,-0.5,0.5,8,0.218125,0.152653143245913,0.699842490525674,21.3353875,0.0767340572087403,0.00359656262201661,0.237334,0.00279440670932899,0.0117741524995533,NA,NA,NA,62.1906625,24.927833360548,0.400829197800361,0.2351375,0.232842816003169,0.990241097243822,89.400625,0.243916811053041,0.00272835688847859,7.912325,0.0326041517952195,0.00412067904127036,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1549,0.5,1.5,142,0.814070422535211,0.170823107373055,0.209838243282529,21.4423802816901,0.192342821983859,0.00897021783295683,0.238624401408451,0.00120267744483301,0.00504004384184668,NA,NA,NA,74.1333323943662,0.353877603665147,0.0047735288868795,0.344096478873239,0.0862530660669721,0.25066535510451,90.0189929577465,0.913727472262423,0.0101503854046813,7.9502838028169,0.0571271452874939,0.00718554792562913,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,1.5,2.5,35,1.98434285714286,0.303060170967567,0.152725709610448,20.7863542857143,0.0926245595142566,0.00445602717249528,0.234085657142857,0.000582989806330878,0.00249049776670039,NA,NA,NA,67.1357714285714,3.74642442506039,0.0558036996572888,0.735325714285714,0.126640810592648,0.172224101690318,87.1786857142857,0.709692923297218,0.00814067013608262,7.79877428571429,0.0532479292215815,0.00682773052159241,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,2.5,3.5,34,2.98723529411765,0.297233206964898,0.0995011030936194,20.6134882352941,0.111222519969234,0.00539561857263926,0.232761882352941,0.000586160168653168,0.00251828247274768,NA,NA,NA,62.6340941176471,0.89592160200212,0.0143040561953254,0.975935294117647,0.274636131594486,0.281408135610862,86.7295294117647,0.436305858474347,0.0050306494389345,7.78502352941176,0.0250446033480817,0.00321702346222376,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,3.5,4.5,35,3.99991428571429,0.301549758983252,0.0753890552255677,20.46584,0.0602128733548487,0.00294211590410405,0.232026314285714,0.000191881208874992,0.000826980377056335,NA,NA,NA,60.1926085714286,1.43092890960248,0.0237725020324454,1.35194,0.262155258443182,0.193910423867318,85.8400285714286,0.746678507309076,0.00869848856920819,7.72760285714286,0.0588144414324271,0.00761095549547595,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,4.5,5.5,34,5.01052941176471,0.294733082666038,0.0588227427572834,20.3961058823529,0.0408874948740644,0.00200467163241396,0.23186,9.46838439388115e-05,0.000408366445004794,NA,NA,NA,58.7041,0.587661584226634,0.010010571394956,1.47000294117647,0.170014770276878,0.115656074906089,84.7381176470588,1.02083346116628,0.0120469216158203,7.63889705882353,0.0859347514468906,0.0112496281577233,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,5.5,6.5,33,6.00451515151515,0.301712520581692,0.0502476075034233,20.3545878787879,0.0326395250958841,0.00160354634985751,0.231803666666667,8.25188109867497e-05,0.000355985788203306,NA,NA,NA,59.023603030303,0.946507162375453,0.016036079022311,1.34809090909091,0.215064708814051,0.159532793644519,83.9021818181818,0.760544848059003,0.00906466115156723,7.56975454545455,0.0639110225768465,0.00844294516989636,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,6.5,7.5,33,6.99415151515151,0.294495131667329,0.0421059124940832,20.3205333333333,0.035315892904848,0.00173794124029789,0.231782121212121,7.38130059575245e-05,0.000318458583308817,NA,NA,NA,59.8152484848485,0.617421554795229,0.0103221431062286,1.16059090909091,0.158644355327483,0.13669274339892,82.970696969697,0.993751776251511,0.0119771414794124,7.49075151515152,0.0845705072750399,0.011289989676467,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,7.5,8.5,35,8.001,0.297737152140451,0.0372124924559993,20.2832657142857,0.0528109165567408,0.00260366931541727,0.231783114285714,0.000100601067538649,0.000434031046000359,NA,NA,NA,59.9890942857143,0.25662918652825,0.00427793067363185,1.07544285714286,0.0830280968946632,0.0772036341523947,82.2947142857143,0.966276375377897,0.0117416578180603,7.43518,0.079761312308515,0.0107275563346839,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,8.5,9.5,36,9.01508333333333,0.294401899741541,0.0326565921640445,20.1320361111111,0.214910200718849,0.0106750355270939,0.231753166666667,0.000184646148077882,0.000796736246298896,NA,NA,NA,59.830875,0.355895023346572,0.00594835063579752,0.976658333333333,0.0968167351974116,0.0991306088250701,79.0092777777778,5.67673364135756,0.0718489499084397,7.15781944444444,0.487459015021157,0.0681016081509991,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,9.5,10.5,35,10.0111142857143,0.273208148555227,0.0272904834325077,19.4388628571429,0.63939396448131,0.0328925600833879,0.231508514285714,0.000355179190188356,0.00153419493569906,NA,NA,NA,54.2246571428571,10.5380652607104,0.194340837101974,0.944602857142857,0.0664567859842871,0.0703542081010629,68.0489714285714,12.3422104190688,0.181372475732775,6.23967142857143,1.05548747242863,0.16915754050695,41.9636733333333,-82.7499133333333
124,21,6,2017,"Spring",1550,10.5,11.5,262,10.5835458015267,0.049029076929962,0.00463257568393472,18.6848041984733,0.080997933973502,0.00433496295241457,0.230941736641221,0.000120422226984445,0.000521439860701865,NA,NA,NA,28.302072519084,4.35941983095651,0.154031823217786,0.832638167938931,0.0548073826137306,0.0658237692242693,55.4605534351145,2.2849555398241,0.0411996526954488,5.17349618320611,0.206490451164595,0.0399131349192625,41.9636733333333,-82.7499133333333
125,19,6,2017,"Spring",1359,-0.5,0.5,12,0.196166666666667,0.139913501417082,0.713237900172042,22.1232916666667,0.00122360000396242,5.53082254846382e-05,0.284642916666667,3.8894866063022e-05,0.00013664441932546,NA,NA,NA,56.09885,27.8165791930084,0.495849365771463,10.7700583333333,33.854223911177,3.1433649534096,91.5989166666667,0.271175373758999,0.00296046485730634,7.98324166666667,0.0237939816047265,0.00298049120873745,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1359,0.5,1.5,25,0.9654,0.299970137402598,0.310721087013256,22.09522,0.0182934642245074,0.000827937636489134,0.28433048,0.00026171837917884,0.000920472469848607,NA,NA,NA,71.033948,0.292618881994994,0.00411942303974142,1.070448,0.0502835304382392,0.0469742859421842,91.71076,0.299514507161173,0.00326586004914988,7.997324,0.0252083531129399,0.00315209851607111,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1359,1.5,2.5,25,1.99628,0.303159270571318,0.151862098789407,22.056412,0.00670294214008544,0.00030389993350167,0.28387976,0.000130714472547355,0.000460457175768204,NA,NA,NA,71.390724,0.0954261768768594,0.00133667473209628,1.045764,0.0188200442790836,0.0179964545337988,91.68524,0.311375748359867,0.00339613822639137,8.001072,0.0267848763297501,0.00334766095465084,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1359,2.5,3.5,24,2.99995833333333,0.290184271165555,0.0967294338528772,22.0280916666667,0.0143514555137213,0.000651506981670963,0.283429708333333,0.000251303121862763,0.000886650603214865,NA,NA,NA,71.3400791666667,0.119823409845913,0.00167960859092935,0.997866666666667,0.0200671192591841,0.0201100206365421,91.2996666666667,0.155619845237952,0.00170449521799589,7.971775,0.0135706284497712,0.00170233460550143,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1359,3.5,4.5,24,3.98033333333333,0.288134278278098,0.0723894845351558,21.9799916666667,0.0171271946652526,0.000779217523145222,0.282599625,0.000355133999511026,0.00125666833248992,NA,NA,NA,71.3264166666667,0.173943008324358,0.00243868984947407,0.979329166666667,0.0717375741651573,0.0732517488571589,91.620625,0.137091468196142,0.0014962948375013,8.00723333333333,0.0130366929210917,0.0016281145282505,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,4.5,5.5,24,4.97616666666667,0.292660757260996,0.0588124909925973,21.8876875,0.0400652979250882,0.00183049478959749,0.281056541666667,0.000719367353646771,0.00255951115523204,NA,NA,NA,71.5378,0.280698462689985,0.00392377823598132,0.890054166666667,0.0613425944587245,0.0689200688632896,91.9580416666667,0.203004279065345,0.00220757505690697,8.05107083333333,0.0221892939160477,0.0027560674071055,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,5.5,6.5,23,5.96995652173913,0.291184802029238,0.0487750289250702,21.7370173913043,0.0401287660614257,0.00184610268000608,0.278557782608696,0.000505675871439918,0.00181533564312675,NA,NA,NA,71.8156347826087,0.115761834693224,0.0016119308148378,0.817130434782609,0.0260992935254892,0.0319401804345138,92.3807391304348,0.29819200912885,0.00322785909634069,8.11164347826087,0.0250419071682751,0.003087155794678,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,6.5,7.5,25,6.97568,0.300332138362403,0.0430541736952387,21.548772,0.0992362354854986,0.0046051921420626,0.27712784,0.000609535115203927,0.00219947268814251,NA,NA,NA,69.128644,1.92345842821379,0.0278243332563241,0.89092,0.116780649081943,0.131078715352606,91.75708,0.471998227397801,0.00514399790618665,8.08628,0.0275486993038388,0.0034068445940332,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,7.5,8.5,25,7.99256,0.291973326407282,0.0365306392954551,20.65392,0.440014163597795,0.0213041477645791,0.26982616,0.00426584609309806,0.0158096090204821,NA,NA,NA,68.319524,3.23705193569705,0.0473810668777061,0.729144,0.152965660852363,0.209787999150185,87.68432,1.21744242574341,0.0138843800777997,7.8633,0.0526512028985726,0.00669581510289225,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,8.5,9.5,25,8.989,0.305156790300768,0.0339478017911634,17.408316,0.826945238352173,0.0475028853079283,0.23641076,0.0111009679806162,0.0469562721282915,NA,NA,NA,78.079944,1.93256420119315,0.0247510961482395,0.43902,0.0588242580347031,0.133989927644989,76.64924,2.23416448364931,0.0291479013183864,7.338164,0.0942983646022914,0.0128504029893978,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,9.5,10.5,24,9.99366666666667,0.287590993791782,0.0287773250183565,16.8978916666667,0.00308543798126486,0.000182593073865617,0.228944083333333,3.11921348317559e-05,0.00013624346337154,NA,NA,NA,80.2884458333333,0.0763387187597759,0.000950805784910116,0.406275,0.0248411343646328,0.0611436449809434,75.3981666666667,0.269702197548181,0.00357703919699437,7.2970625,0.0257379404010296,0.00352716458177925,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,10.5,11.5,39,11.0770512820513,0.280874569188338,0.0253564384633168,16.8994666666667,0.00459280520478751,0.000271772198222479,0.228964794871795,3.2066689953728e-05,0.000140050744358683,NA,NA,NA,80.0235974358974,0.22240346514621,0.00277922353246323,0.401546153846154,0.0388836580891865,0.096834841317106,75.5888974358974,0.180266731447974,0.00238483080932419,7.31529487179487,0.0174569839548222,0.00238636777611385,41.564115,-82.6496666666667
125,19,6,2017,"Spring",1358,11.5,12.5,33,11.8532727272727,0.205076399289276,0.0173012470064427,16.9131757575758,0.0235092007294887,0.00138999328490739,0.229116666666667,0.000188565417472736,0.00082301047853089,NA,NA,NA,79.3546,0.283863564278686,0.00357715323722488,0.377942424242424,0.030276961438351,0.0801099836808223,75.6724545454545,0.170465922347602,0.00225268128768318,7.32127878787879,0.0184173620121028,0.00251559359310219,41.564115,-82.6496666666667
126,21,6,2017,"Spring",2333,-0.5,0.5,10,0.2197,0.131305453893668,0.597657960371726,22.55503,0.0176897993205129,0.000784295091627584,0.2613317,0.000230646940389675,0.000882583094166053,NA,NA,NA,68.33079,18.7990624672526,0.275118471003374,1.45945,0.161075829278566,0.110367487257916,101.6468,0.143718706738776,0.00141390291419677,8.78669,0.0107264418870171,0.00122076025067655,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2333,0.5,1.5,18,1.00972222222222,0.277853072801723,0.275177733723852,22.4650833333333,0.0755551862976364,0.00336322751073568,0.260391555555556,0.000824428302609622,0.00316610997945257,NA,NA,NA,76.3083222222222,0.551183387391118,0.00722310976496093,1.63135555555556,0.0625555491705264,0.0383457480850784,101.9465,0.259788658449178,0.0025482842319175,8.8278,0.0348075549608548,0.00394294784214129,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,1.5,2.5,27,2.10107407407407,0.261470240390157,0.124445988657199,22.1046962962963,0.314674040729184,0.014235619277968,0.255623333333333,0.00366176124079867,0.0143248317477486,NA,NA,NA,76.1897,1.4991165837047,0.0196761056114501,1.81228518518519,0.248823798799477,0.137298368288571,102.23462962963,0.60382557008487,0.00590627238805851,8.91472592592593,0.1047331796394,0.0117483342179723,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,2.5,3.5,33,3.00954545454545,0.271167739935668,0.0901025566921115,21.6115424242424,0.247296206539727,0.0114427837534782,0.253489666666667,0.00276542111018678,0.0109094037108157,NA,NA,NA,73.4088727272727,0.820382179715927,0.0111755180162457,1.99951212121212,0.174370947547133,0.0872067469345609,101.773181818182,1.45472421042928,0.0142937872673388,8.95860909090909,0.110996225621742,0.0123898949597408,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,3.5,4.5,35,4.01217142857143,0.299271614356698,0.0745909340327604,21.2426171428571,0.168818570357289,0.00794716438289971,0.261877914285714,0.00192966913304463,0.00736858294563673,NA,NA,NA,73.87808,0.526186927085132,0.00712236873352871,2.14484,0.175436223035442,0.081794550192761,98.3675428571429,2.81779581507642,0.0286455850500266,8.72026571428571,0.221284024227126,0.0253758350350052,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,4.5,5.5,34,5.02561764705882,0.294354662877849,0.05857084313808,20.9786588235294,0.157618734691808,0.00751328938697573,0.259525294117647,0.00175782654243747,0.006773237839548,NA,NA,NA,73.6144823529412,0.471393748734338,0.00640354633581831,2.35243235294118,0.194094447051208,0.082507982347946,94.2471176470588,2.64400338977349,0.0280539443092029,8.39823235294118,0.210452997301259,0.0250592015625235,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,5.5,6.5,34,6.02417647058824,0.296869165202067,0.0492796262943935,20.4784970588235,0.381093704762056,0.0186094567226971,0.253165852941176,0.00262300030767859,0.0103607981771857,NA,NA,NA,73.4180088235294,0.643018230274414,0.00875831748338476,2.29991764705882,0.289985179841366,0.126085027527922,87.7716176470588,4.25537817295134,0.0484823942753655,7.89673529411765,0.32586555963925,0.0412658582948818,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,6.5,7.5,34,7.01785294117647,0.291516113422615,0.0415392166045795,19.5867529411765,0.746101718727451,0.0380921595819464,0.249437147058824,0.00287217616928616,0.0115146288479992,NA,NA,NA,72.7266029411765,1.53523544152035,0.0211096817317604,1.94786176470588,0.290419633711766,0.149096634563089,79.5060294117647,7.27749347661261,0.0915338563685805,7.27477941176471,0.560901921842773,0.0771022583771664,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,7.5,8.5,35,8.02902857142857,0.282130808805616,0.0351388472834165,18.3423171428571,0.72280376170353,0.0394063495944406,0.242048714285714,0.00357832956897512,0.0147835099208635,NA,NA,NA,68.4760228571429,2.60198146714087,0.0379984315468966,1.47891142857143,0.58662694066383,0.39666130731743,70.5010571428571,7.06618625794231,0.100228089397639,6.61437714285714,0.563011892615858,0.0851194119198138,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,8.5,9.5,35,9.02148571428571,0.274895527901973,0.0304712035919616,17.45734,0.253879832852891,0.0145428703830532,0.2365354,0.00122245320372361,0.00516816173698993,NA,NA,NA,59.3246114285714,9.07720509138369,0.153009094755099,1.00747714285714,0.515953030286852,0.512123807418241,63.1172857142857,2.88301128898882,0.045677047996636,6.03653428571429,0.24383424811667,0.0403930859290759,41.6803283333333,-82.6504716666667
126,21,6,2017,"Spring",2331,9.5,10.5,321,10.2390716510903,0.126130876374811,0.012318585187494,17.2434056074766,0.019345602690481,0.00112191310294834,0.235511560747664,0.000118779694516522,0.000504347617329017,NA,NA,NA,39.4201112149533,2.12333297733159,0.0538642056526249,0.633888473520249,0.105964284775461,0.167165501822422,60.6050498442368,0.263552492414297,0.00434868865039569,5.82320716510903,0.0239337088068435,0.00411005621614277,41.6803283333333,-82.6504716666667
